"item_id","bi_st","category","sku"
731289,Gross,Kids & Baby,KABANG5A02DFDE34691
731290,Gross,Kids & Baby,KABASA5A5704C68C818
731291,Gross,Kids & Baby,KABASA5A5704B72727A
731292,Net,Beauty & Grooming,BAGREV59EF246DB7B17
731293,Gross,Kids & Baby,KABSHA59EDFD03E8EC9
731294,Gross,Kids & Baby,KABSHO59F837D2BB829
731295,Valid,Men's Fashion,MEFDEA59F75B1E9D5E4-L
731297,Valid,Men's Fashion,MEFJOO5A43544950342-11
731299,Valid,Men's Fashion,MEFECH5A4B607949DFF-44
731301,Net,Beauty & Grooming,BAGHED59D47B774C578
731302,Valid,Men's Fashion,MEFFUR5A0AF7A8BC1DE-XL
731304,Net,Women's Fashion,WOFORI5A16D06E8EE03
731305,Gross,Appliances,APPFAN59FAC20A29B67
731306,Net,Men's Fashion,MEFPRI5A5470A423010-L
731308,Gross,Entertainment,ENTMTE59ACA9273E8EB
731309,Gross,Mobiles & Tablets,MATAPP59D4D1F18B52D
731310,Net,Men's Fashion,MEFOXF5A2A41DAD29E3-42
731312,Net,Women's Fashion,WOFSHO5A3233FB1B193
731313,Net,Women's Fashion,WOFOXF59ADC8FEF0A82-XL
731315,Net,Men's Fashion,MEFWIN59CE3A7944F57
731316,Gross,Mobiles & Tablets,MATAPP59D4D1F18B52D
731317,Gross,Appliances,APPDAW5A54A378091DB
731318,Valid,Home & Living,HALSHO59F8694970F10
731319,Valid,Home & Living,HALSHO59F82E8C533C1
731320,Valid,Mobiles & Tablets,MATTEL59AC8C45BCAE6
731321,Gross,Mobiles & Tablets,MATAPP59D4D1F18B52D
731322,Net,Women's Fashion,WOFAKI59AD65734DF6B
731323,Gross,Home & Living,HALFIL59ADBE8168002
731324,Valid,Women's Fashion,WOFGUL59AD7D91CC706
731325,Gross,Mobiles & Tablets,MATWOR5A1FB2BF7B4E2
731326,Gross,Entertainment,ENTPAN59C11BE48FD71
731327,Gross,Mobiles & Tablets,MATAPP59D4D1F18B52D
731328,Gross,Entertainment,ENTPAN59C11BE48FD71
731329,Net,Beauty & Grooming,BAGEMA59BAB10EF1FCC
731330,Net,Men's Fashion,MEFDIR5A1FE3927DCFB
731331,Net,Mobiles & Tablets,MATAUD5A4B23402BAB3
731332,Net,Beauty & Grooming,BAGANG5A5862999E3A0
731333,Gross,Mobiles & Tablets,MATAPP59D4D1F18B52D
731334,Gross,Entertainment,ENTPAN59C11BE48FD71
731335,Net,Appliances,APPANE59AC632962E41
731336,Gross,Men's Fashion,MEFBNB5A046DA26CE49-M
731338,Gross,Entertainment,ENTPAN59C11BE48FD71
731339,Net,Women's Fashion,WOFLAL59ACC6EEB67FD
731340,Net,Beauty & Grooming,BAGDET59FB19B8BC035
731341,Gross,Entertainment,ENTPAN59C11BE48FD71
731342,Gross,Mobiles & Tablets,MATSAM59BCCC38956B5
731343,Gross,Women's Fashion,WOFALK5A12AD20C4087
731344,Gross,Mobiles & Tablets,MATTEL5A462528E403F
731345,Net,Women's Fashion,WOFNIG59F6DDB052B73
731346,Net,Women's Fashion,WOFMUN5A0ACC350564B
731347,Net,Books,BKSTRA59F192793463E
731348,Net,Men's Fashion,MEFOXF5A535056C1CB8-M
731350,Net,Men's Fashion,MEFOXF5A5350667430D-M
731352,Net,Men's Fashion,MEFOXF5A535068E9BF6-M
731354,Net,Health & Sports,HASHED59D38ACBE75C2
731355,Net,Beauty & Grooming,BAGLUX5A099F4E3D5CF
731356,Net,Mobiles & Tablets,MATAPP59ACA155C11CE
731357,Net,Appliances,APPHED59D47BBA4C182
731358,Valid,Women's Fashion,WOFJAY59ACCE9288902
731359,Valid,Home & Living,HALSHA59EDF7A2E41E3
731360,Net,Women's Fashion,WOFALK59ACD264B523C
731361,Net,Home & Living,HALNAD59E0AC751A4E2
731362,Net,Men's Fashion,MEFEMO5A00578F46C1E-XL
731364,Valid,Mobiles & Tablets,MATAPP59D4D1F18B52D
731365,Gross,Books,BKSBAC59AD64A085B4F
731366,Gross,Books,BKSPRO59C1190E0D76A
731367,Valid,Men's Fashion,MEFREL59C4CFBFEC754-M
731369,Valid,Men's Fashion,MEFRAF5A2A2D7767A7E-S
731371,Valid,Men's Fashion,MEFENV59ADFFE0428B9
731372,Valid,Women's Fashion,WOFDEA5A44C01374512
731373,Net,Men's Fashion,MEFDEA59F75B3E72463-L
731375,Net,Men's Fashion,MEFDEA59D36DD59ADAA
731376,Net,Men's Fashion,MEFOXF5A53560E70126-XL
731378,Net,Beauty & Grooming,BAGNAB59BAFC620FD4F
731379,Valid,Men's Fashion,MEFECH5A4B607C68028-44
731381,Gross,Kids & Baby,KABSTI5A0447A88C6C3
731382,Gross,Men's Fashion,MEFATA59FB00272EFA4-43
731384,Net,Men's Fashion,MEFDEA59F75B31E1AEF-M
731386,Valid,Mobiles & Tablets,MATLEN59C357C3BB886
731387,Net,Computing,COMHED59D48A9FC3F3C
731388,Net,Beauty & Grooming,BAGDIN59BA2243D0885
731389,Valid,Women's Fashion,WOFNET5A1E60AE22A08-S
731391,Gross,Mobiles & Tablets,MATAPP59D4D1F18B52D
731392,Valid,Beauty & Grooming,BAGNYC59EF325D4BA44
731393,Gross,Kids & Baby,KABSTI5A044B6EB3CDF
731394,Valid,Kids & Baby,KABSHO59F837C8B888D
731395,Valid,Health & Sports,HASTHE5A45FAE3F242E
731396,Valid,Men's Fashion,MEFWIN59C38B5B05386
731397,Valid,Men's Fashion,MEFDEA5A2A88AF51971-L
731399,Valid,School & Education,SADTEL59AC8879DB0D1
731400,Valid,Beauty & Grooming,BAGKEM5A38AE9E65F89
731401,Net,Men's Fashion,MEFPRI5A5470A423010-L
731403,Gross,Soghaat,SOGMUL5A2FCAD42BCBE
731404,Valid,Men's Fashion,MEFKUR59AD967DD57C6
731405,Valid,Men's Fashion,MEFSHA59ADDCC8296D8
731406,Valid,Health & Sports,HASTEL59AC885DAD4DE
731407,Valid,Kids & Baby,KABSHO59F837C8B888D
731408,Gross,Superstore,PAM59F0571B56B9C
731409,Net,Mobiles & Tablets,MATTOO59D72054C1399
731410,Net,Health & Sports,HASTEL59AD36C4C799E
731411,Net,Women's Fashion,WOFQQ59BAA5C31F0AB
731412,Net,Men's Fashion,MEFADO59ACEDD3C5F08
731413,Gross,Mobiles & Tablets,MATSAM5A0422CB901BA
731414,Net,Appliances,APPBIN5A09738A2BED0
731415,Gross,Computing,COMSMA59DCCBFA969B5
731416,Valid,Women's Fashion,WOFLAL59BA4C493AD07
731417,Valid,Women's Fashion,WOFLAL59ACC6EEB67FD
731418,Valid,Women's Fashion,WOFLAL59ACC7136BD86
731419,Valid,Men's Fashion,MEFWIN5A01AA2EBBFDC
731420,Valid,Men's Fashion,MEFWIN59F01E2CAE8DF-M
731422,Valid,Men's Fashion,MEFOXF5A535068E9BF6-L
731424,Valid,Men's Fashion,MEFOXF5A5350667430D-L
731426,Valid,Men's Fashion,MEFOXF5A53505B76C7E-L
731428,Valid,Kids & Baby,KABNAD59E0ABDFF21EA
731429,Valid,Kids & Baby,KABNAD59E0AD12EA01E
731430,Valid,Kids & Baby,KABSHA59EDFC7339915
731431,Valid,Kids & Baby,KABTOO59D71E4856BBA
731432,Valid,Kids & Baby,KABNAD59E0ADD8884CA
731433,Valid,Kids & Baby,KABDYN5A0029BF3322A
731434,Net,Health & Sports,HASQAR5A536944C458A
731435,Gross,Entertainment,ENTSON59CB90736E174
731436,Net,Mobiles & Tablets,MATASA5A3B96B4A1565
731437,Net,Mobiles & Tablets,MATHED59CDFBB61AA8E
731438,Valid,Mobiles & Tablets,MATLOG5A44B03BE2317
731439,Valid,Mobiles & Tablets,MATNOK5A30D5A152FFE
731440,Valid,Mobiles & Tablets,MATANG59F34326B7B64
731441,Net,Superstore,SUN5A099F4D8C486
731442,Net,Superstore,CLO59F6F89956882
731443,Net,Beauty & Grooming,BAGLUX5A099F4E3D5CF
731444,Net,Soghaat,SOGMAY5A2F7FC3F0C64
731445,Gross,Mobiles & Tablets,MATHUA5A46252D9054B
731446,Valid,Soghaat,SOGCRY59AC86E51FA0D
731447,Valid,Men's Fashion,MEFBIS5A06C28DD4F8F
731448,Valid,Soghaat,SOGAMB5A2E671651624
731449,Gross,Home & Living,HALDYN5A0029AD3B5BB
731450,Gross,Kids & Baby,KABSTI5A044B6EB3CDF
731451,Net,Home & Living,HALSHO59F86955CEB13
731452,Net,Entertainment,ENTORI5A2A33C18F306
731453,Gross,Home & Living,HALDYN5A0029AD3B5BB
731454,Gross,Kids & Baby,KABSTI5A044B6EB3CDF
731455,Valid,Home & Living,HALDYN5A0029AD3B5BB
731456,Valid,Kids & Baby,KABSTI5A044B6EB3CDF
731457,Net,Mobiles & Tablets,MATHUA5A46252D9054B
731458,Net,Computing,COMTUA59FAC1209043E
731459,Net,Beauty & Grooming,BAGANG5A5862CB8B02F
731460,Net,Appliances,APPHED59CDF9B511F55
731461,Valid,Beauty & Grooming,BAGDRR5A1EA4BDC2C04
731462,Valid,Beauty & Grooming,BAGCLI5A1EA402ED0EB
731463,Valid,Beauty & Grooming,BAGPET5A531F404F404
731464,Valid,Beauty & Grooming,BAGPET5A531F1DB22A2
731465,Valid,Beauty & Grooming,BAGCLI5A1EA3B014D41
731466,Gross,Women's Fashion,WOFDEA5A44C0381D081-34
731468,Gross,Women's Fashion,WOFDEA59CE228149430-36
731470,Net,Computing,COMHP59F17481C6A17
731471,Valid,Mobiles & Tablets,MATAPP59D4D1F18B52D
731472,Valid,Entertainment,ENTSAM5A0BF25B28618
731473,Gross,Mobiles & Tablets,MATNOK5A46252B580CB
731474,Valid,Home & Living,HALSHO59F867778CFE7
731475,Valid,Entertainment,ENTSAM5A0BF25B28618
731476,Valid,Mobiles & Tablets,MATNOK5A46252B580CB
731477,Net,Men's Fashion,MEFWIN5A263D658280B
731478,Valid,Women's Fashion,WOFDEA5A44C0381D081-34
731480,Valid,Women's Fashion,WOFDEA5A2A88ACE0E4C
731481,Gross,Mobiles & Tablets,MATSAM5A0422CB901BA
731482,Valid,Mobiles & Tablets,MATNOK5A4625C82E406
731483,Valid,Mobiles & Tablets,MATNOK5A46252B580CB
731484,Net,Women's Fashion,WOFKUR59ACE42E7388D
731485,Net,Women's Fashion,WOFARC59FADF35D5AD4
731486,Valid,Entertainment,ENTSAM59B7C1E6682AC
731487,Valid,Men's Fashion,MEFMAR5A0053601F308-M
731489,Valid,Women's Fashion,WOFALK59ACD24F2843C
731490,Gross,Women's Fashion,WOFDEA5A44C03C836C9-36
731492,Net,Kids & Baby,KABSHO59F82E5EBDADE
731493,Net,Home & Living,HALGEN5A014CD8E10AA
731494,Gross,Men's Fashion,MEFDIR5A1FE3927DCFB
731495,Gross,Home & Living,HALTRE59B66F5148951
731496,Net,Men's Fashion,MEFMAR5A0053A299FD6-M
731498,Net,Men's Fashion,MEFARC5A09A3030C687-M
731500,Gross,Kids & Baby,KABDYN5A0029CD6FE75
731501,Gross,Kids & Baby,KABDYN5A0029CD6FE75
731502,Net,Appliances,APPANE5A584A1DBB2E0
731503,Net,Mobiles & Tablets,MATMOT59FC5E22CEBB4
731504,Net,Men's Fashion,MEFWIN59F01E2CAE8DF-M
731506,Valid,Men's Fashion,MEFFUR5A264978C3057-L
731508,Valid,Beauty & Grooming,BAGSS5A534385984F0
731509,Valid,Beauty & Grooming,BAGLAG5A0AFAC780943
731510,Gross,Kids & Baby,KABDYN5A0029CD6FE75
731511,Net,Beauty & Grooming,BAGMAS59AC6F4B79DE7
731512,Net,Men's Fashion,MEFSHA59EDFB2920E6E
731513,Net,Superstore,JAV59AC6B6323CF0
731514,Valid,Men's Fashion,MEFFUR5A0AF7B820DCE-XL
731516,Valid,Men's Fashion,MEFFUR5A0AF7B8E2C98-XL
731518,Valid,Home & Living,HALSF-5A4B7A397257A
731519,Net,Beauty & Grooming,BAGDOV5A099F4EF3FFA
731520,Net,Beauty & Grooming,BAGTRE5A53200AA3DDD
731521,Net,Beauty & Grooming,BAGBER59DDB82035D64
731522,Net,Beauty & Grooming,BAGLUX5A099F4E3D5CF
731523,Net,Superstore,KNO59D64DA8E0125
731524,Valid,Mobiles & Tablets,MATVAL59ADFE2B864E6
731525,Gross,Mobiles & Tablets,MATSAM59F9A331A5D39
731526,Net,Women's Fashion,WOFALK59ACD26069441
731527,Net,Women's Fashion,WOFALK59ACD271CC134
731528,Gross,Appliances,APPTRE59AC7A1D514C7
731529,Net,Beauty & Grooming,BAGNAD59E0ABA15A469
731530,Net,Books,BKSTRA59F192793463E
731531,Net,Appliances,APPHED59CDFA0A5C540
731532,Valid,Beauty & Grooming,BAGCLI5A1EA45340E71
731533,Net,School & Education,SADPAR59AC55A45E1FC
731534,Net,School & Education,SADTOP59AC683F9522C
731535,Net,School & Education,SADPAR59AC5790A065B
731536,Valid,Women's Fashion,WOFLAL59BA4C493AD07
731537,Valid,Women's Fashion,WOFGUL59B7B1B72DBBD
731538,Valid,Men's Fashion,MEFBNB5A046DA911527-L
731540,Gross,Women's Fashion,WOFHYP5A4DD510C18A9
731541,Gross,Women's Fashion,WOFHYP5A4DD512C9694
731542,Gross,Men's Fashion,MEFHYP5A4DDAE83C463
731543,Gross,Women's Fashion,WOFHYP5A4DD51417C09
731544,Gross,Women's Fashion,WOFHYP5A4DD515CD375
731545,Gross,Men's Fashion,MEFHYP5A5476092FC4F
731546,Gross,Men's Fashion,MEFHYP5A5475E9BC076
731547,Gross,Men's Fashion,MEFHYP5A4DDAED71E8A
731548,Gross,Men's Fashion,MEFHYP5A4DDAE3708A3
731549,Gross,Men's Fashion,MEFHYP5A4B6683E169D
731550,Gross,Men's Fashion,MEFHYP5A4B668A6054B
731551,Gross,Men's Fashion,MEFHYP5A4B668F4AB76
731552,Gross,Men's Fashion,MEFHYP5A4B66907A00A
731553,Gross,Men's Fashion,MEFHYP5A4B668487444
731554,Gross,Men's Fashion,MEFHYP5A4B668851692
731555,Net,Appliances,APPHED59CDFA0A5C540
731556,Gross,Women's Fashion,WOFHYP5A4DD510C18A9
731557,Gross,Women's Fashion,WOFHYP5A4DD512C9694
731558,Gross,Men's Fashion,MEFHYP5A4DDAE83C463
731559,Gross,Women's Fashion,WOFHYP5A4DD51417C09
731560,Gross,Women's Fashion,WOFHYP5A4DD515CD375
731561,Gross,Men's Fashion,MEFHYP5A5476092FC4F
731562,Gross,Men's Fashion,MEFHYP5A5475E9BC076
731563,Gross,Men's Fashion,MEFHYP5A4DDAED71E8A
731564,Gross,Men's Fashion,MEFHYP5A4DDAE3708A3
731565,Gross,Men's Fashion,MEFHYP5A4B6683E169D
731566,Gross,Men's Fashion,MEFHYP5A4B668A6054B
731567,Gross,Men's Fashion,MEFHYP5A4B668F4AB76
731568,Gross,Men's Fashion,MEFHYP5A4B66907A00A
731569,Gross,Men's Fashion,MEFHYP5A4B668487444
731570,Gross,Men's Fashion,MEFHYP5A4B668851692
731571,Gross,Women's Fashion,WOFHYP5A4DD510C18A9
731572,Gross,Women's Fashion,WOFHYP5A4DD512C9694
731573,Gross,Men's Fashion,MEFHYP5A4DDAE83C463
731574,Gross,Women's Fashion,WOFHYP5A4DD51417C09
731575,Gross,Women's Fashion,WOFHYP5A4DD515CD375
731576,Gross,Men's Fashion,MEFHYP5A5476092FC4F
731577,Gross,Men's Fashion,MEFHYP5A5475E9BC076
731578,Gross,Men's Fashion,MEFHYP5A4DDAED71E8A
731579,Gross,Men's Fashion,MEFHYP5A4DDAE3708A3
731580,Gross,Men's Fashion,MEFHYP5A4B6683E169D
731581,Gross,Men's Fashion,MEFHYP5A4B668A6054B
731582,Gross,Men's Fashion,MEFHYP5A4B668F4AB76
731583,Gross,Men's Fashion,MEFHYP5A4B66907A00A
731584,Gross,Men's Fashion,MEFHYP5A4B668487444
731585,Gross,Men's Fashion,MEFHYP5A4B668851692
731586,Net,Appliances,APPANE5A5850B6E1232
731587,Gross,Women's Fashion,WOFHYP5A4DD510C18A9
731588,Gross,Women's Fashion,WOFHYP5A4DD512C9694
731589,Gross,Men's Fashion,MEFHYP5A4DDAE83C463
731590,Gross,Women's Fashion,WOFHYP5A4DD51417C09
731591,Gross,Women's Fashion,WOFHYP5A4DD515CD375
731592,Gross,Men's Fashion,MEFHYP5A5476092FC4F
731593,Gross,Men's Fashion,MEFHYP5A5475E9BC076
731594,Gross,Men's Fashion,MEFHYP5A4DDAED71E8A
731595,Gross,Men's Fashion,MEFHYP5A4DDAE3708A3
731596,Gross,Men's Fashion,MEFHYP5A4B6683E169D
731597,Gross,Men's Fashion,MEFHYP5A4B668A6054B
731598,Gross,Men's Fashion,MEFHYP5A4B668F4AB76
731599,Gross,Men's Fashion,MEFHYP5A4B66907A00A
731600,Gross,Men's Fashion,MEFHYP5A4B668487444
731601,Gross,Men's Fashion,MEFHYP5A4B668851692
731602,Gross,Women's Fashion,WOFHYP5A4DD510C18A9
731603,Gross,Women's Fashion,WOFHYP5A4DD512C9694
731604,Gross,Men's Fashion,MEFHYP5A4DDAE83C463
731605,Gross,Women's Fashion,WOFHYP5A4DD51417C09
731606,Gross,Women's Fashion,WOFHYP5A4DD515CD375
731607,Gross,Men's Fashion,MEFHYP5A5476092FC4F
731608,Gross,Men's Fashion,MEFHYP5A5475E9BC076
731609,Gross,Men's Fashion,MEFHYP5A4DDAED71E8A
731610,Gross,Men's Fashion,MEFHYP5A4DDAE3708A3
731611,Gross,Men's Fashion,MEFHYP5A4B6683E169D
731612,Gross,Men's Fashion,MEFHYP5A4B668A6054B
731613,Gross,Men's Fashion,MEFHYP5A4B668F4AB76
731614,Gross,Men's Fashion,MEFHYP5A4B66907A00A
731615,Gross,Men's Fashion,MEFHYP5A4B668487444
731616,Gross,Men's Fashion,MEFHYP5A4B668851692
731617,Net,Beauty & Grooming,BAGKEM5A58531451DF2
731618,Net,Men's Fashion,MEFHED59D38A1D1ED01
731619,Net,Beauty & Grooming,BAGCLI5A1EA47B3BD5F
731620,Net,Mobiles & Tablets,MATMI5A37775D8A55B
731621,Net,Beauty & Grooming,BAGNYX5A095AE49E3C3
731622,Net,Beauty & Grooming,BAGNYX5A095ACF89B5D
731623,Net,Women's Fashion,WOFQQ59BAA5C728D48
731624,Net,Mobiles & Tablets,MATSAM5A0C5988A52E7
731625,Valid,Entertainment,ENTSON59E86F4C64B87
731626,Valid,Men's Fashion,MEFWIN59F01E2CAE8DF-XL
731628,Net,Appliances,APPSHO59F86A1D4C010
731629,Net,Women's Fashion,WOFALK59ACD24AA9CA8
731630,Net,Women's Fashion,WOFALK59ACE20990387
731631,Net,Women's Fashion,WOFALK59ACE203AA8CB
731632,Valid,Women's Fashion,WOFBRA59AE52818CD6D-M
731634,Valid,Women's Fashion,WOFMAR5A1E589534121
731635,Gross,Mobiles & Tablets,MATHUA5A4625234D6B3
731636,Net,Men's Fashion,MEFARC59FB080A18251-L
731638,Net,Appliances,APPHOM59F8062604A00
731639,Gross,Mobiles & Tablets,MATHUA5A4625234D6B3
731640,Net,Beauty & Grooming,BAGEMA59BAB10EF1FCC
731641,Net,Mobiles & Tablets,MATUNI59ACAB7431E3E
731642,Gross,Women's Fashion,WOFHYP5A4DD510C18A9
731643,Gross,Women's Fashion,WOFVST5A069D1802618
731644,Net,Mobiles & Tablets,MATBAT59AC6BB909EAE
731645,Net,Books,BKSTRA59F192793463E
731646,Valid,Men's Fashion,MEFMUN59D6B2A0B0940-8
731648,Valid,Men's Fashion,MEFFAN59ACFD700ED64
731649,Net,Women's Fashion,WOFHYP5A4DD510C18A9
731650,Net,Women's Fashion,WOFVST5A069D12B25B6
731651,Gross,Women's Fashion,WOFHYP5A4DD510C18A9
731652,Net,Beauty & Grooming,BAGELM5A094F3D07AD6
731653,Net,Beauty & Grooming,BAGNAI59EF2458C2AAB
731654,Net,Health & Sports,HASWON59F96389C454F
731655,Net,Beauty & Grooming,BAGBUK5A013F7A618A1
731656,Gross,Men's Fashion,MEFALH59ACE4D2E7293
731657,Gross,Men's Fashion,MEFALH59ACE4D2E7293
731658,Net,School & Education,SADPAR59AC61D265B60
731659,Net,Women's Fashion,WOFIMA59AD8F3776FC4
731660,Net,Women's Fashion,WOFALK59ACD264B523C
731661,Gross,Men's Fashion,MEFALH59ACE4D2E7293
731662,Gross,Mobiles & Tablets,MATHUA5A46252C0D921
731663,Valid,Women's Fashion,WOFORI5A12AD6576BFE-S
731665,Net,Women's Fashion,WOFVST5A069D1B58D32
731666,Valid,Appliances,APPNAT5A018FEDA562F
731667,Gross,Soghaat,SOGMUL5A2FCAD54EED6
731668,Gross,Soghaat,SOGALM5A2FD8599F192
731669,Gross,Soghaat,SOGAMB5A2E671651624
731670,Gross,Soghaat,SOGAMB5A311E96D12BC
731671,Gross,Soghaat,SOGCRY59B9201A3A6A4
731672,Net,Men's Fashion,MEFWIN59CE3A715270E
731673,Gross,Women's Fashion,WOFGUL5A293D180AC2B
731674,Gross,Computing,COMHP59D783103584D
731675,Gross,Mobiles & Tablets,MATSAM59F9A331A5D39
731676,Gross,Mobiles & Tablets,MATSAM59DB757FB47A2
731677,Gross,Mobiles & Tablets,MATSAM59DB758C26262
731678,Gross,Women's Fashion,WOFORI5A12AD678ADD7-L
731680,Gross,Women's Fashion,WOFFAS59AD82F9D5390-L
731682,Gross,Women's Fashion,WOFJUN59FB0FA603104
731683,Gross,Women's Fashion,WOFESS59ADBB58E7FE9
731684,Gross,Mobiles & Tablets,MATSAM59DB758C26262
731685,Gross,Mobiles & Tablets,MATHUA5A46252C0D921
731686,Gross,Mobiles & Tablets,MATHUA5A46252C0D921
731687,Gross,Mobiles & Tablets,MATHUA5A46252C0D921
731688,Net,Mobiles & Tablets,MATHUA5A46252C0D921
731689,Net,Health & Sports,HASASA5A54B0F2011BC
731690,Net,Kids & Baby,KABQUI5A040B787A734
731691,Net,Beauty & Grooming,BAGKEM5A1EA4913BD30
731692,Net,Mobiles & Tablets,MATHRT5A3A122813525
731693,Net,Men's Fashion,MEFSHO5A32341525245
731694,Gross,Home & Living,HALBUK5A013F89DAFB0
731695,Gross,Home & Living,HALHED59D47C547E114
731696,Gross,Home & Living,HALSHO59F86639EDEAE
731697,Gross,Mobiles & Tablets,MATAPP59D4D1F18B52D
731698,Net,Beauty & Grooming,BAGZEE5A38AE9903CBE
731699,Valid,Superstore,SEH59F0B52FE6AD5
731700,Net,Men's Fashion,MEFRAF5A2A2D2CD7B39-L
731702,Net,Men's Fashion,MEFRAF5A2A2D2CD7B39-M
731704,Net,Home & Living,HALSHO59F835CC9E074
731705,Gross,Health & Sports,HASQAR5A5369A6C3859
731706,Gross,Health & Sports,HASQAR5A5369353973B
731707,Gross,Health & Sports,HASQAR5A53697A43A60
731708,Valid,Health & Sports,HASQAR5A5369A6C3859
731709,Valid,Health & Sports,HASQAR5A5369353973B
731710,Valid,Health & Sports,HASQAR5A53697A43A60
731711,Valid,Men's Fashion,MEFKUR59AD972A5FD0B
731712,Net,Men's Fashion,MEFREL5A01BB51B6966-M
731714,Net,Men's Fashion,MEFPAK5A5323CDACD5C
731715,Net,Beauty & Grooming,BAGHED59D47B805A5FA
731716,Gross,Men's Fashion,MEFKUR59ACC9C923B49
731717,Gross,Women's Fashion,WOFSK59F16ADE25031
731718,Net,Men's Fashion,MEFPRI5A5470A423010-M
731720,Net,Appliances,APPPEL5A57160286962
731721,Net,Mobiles & Tablets,MATHUA5A0C4EF0631F0
731722,Valid,Women's Fashion,WOFVST5A069D18AC30A
731723,Valid,Women's Fashion,WOFVST5A069D13C9934
731724,Valid,Women's Fashion,WOFVST5A069D12B25B6
731725,Valid,Women's Fashion,WOFORI5A4236DB1B284
731726,Gross,Women's Fashion,WOFALK5A12AD1EEE1DD
731727,Gross,Women's Fashion,WOFALK59ACD24AA9CA8
731728,Net,Appliances,APPHOM59F8062604A00
731729,Gross,Mobiles & Tablets,MATINF59BB98E9CB27B
731730,Gross,Mobiles & Tablets,MATHUA5A0C4EF0631F0
731731,Net,Women's Fashion,WOFALK59ACD24AA9CA8
731732,Net,Women's Fashion,WOFALK5A12AD1EEE1DD
731733,Net,Health & Sports,HASTEL59AC885DAD4DE
731734,Gross,Men's Fashion,MEFALH59ACE4D2E7293
731735,Gross,Mobiles & Tablets,MATHUA5A0C4EEFA7A5B
731736,Gross,Books,BKSBAC59AD64A085B4F
731737,Gross,Books,BKSPRO59C119DF75D34
731738,Net,Health & Sports,HASQAR5A53691BB27CE
731739,Net,Health & Sports,HASQAR5A53690233FF8
731740,Net,Health & Sports,HASQAR5A536973A311F
731741,Net,Health & Sports,HASQAR5A5369604E7C7
731742,Net,Health & Sports,HASQAR5A5368FF60FE4
731743,Net,Health & Sports,HASQAR5A5369034ECAE
731744,Net,Health & Sports,HASQAR5A5369A02693C
731745,Net,Health & Sports,HASQAR5A53691FC8D4B
731746,Net,Health & Sports,HASQAR5A5369922FF49
731747,Net,Health & Sports,HASQAR5A53694DAC2EF
731748,Net,Health & Sports,HASQAR5A53692378A90
731749,Net,Health & Sports,HASQAR5A53699D65F2B
731750,Net,Health & Sports,HASQAR5A53691E612D5
731751,Net,Appliances,APPKEN5A2A33B843103
731752,Gross,Mobiles & Tablets,MATHUA5A0C4EEFA7A5B
731753,Valid,Men's Fashion,MEFARC5A09A36300F24-XL
731755,Valid,Men's Fashion,MEFRED59FB133C8B03B-34
731757,Gross,Mobiles & Tablets,MATHUA5A0C4EEFA7A5B
731758,Net,Mobiles & Tablets,MATMAU5A4B23BA950CB
731759,Net,Beauty & Grooming,BAGPAN5A44CA97D1DEB
731760,Gross,Appliances,APPCAM59BA8E07AC79F
731761,Gross,Beauty & Grooming,BAGNOV5A2FDFCC6DECD
731762,Gross,Home & Living,HALSHO5A32338BBFC25
731763,Gross,Entertainment,ENTNIN59FABFA33304D
731764,Net,Appliances,APPANE59AC41DA7AE01
731765,Net,Appliances,APPANE59EEC9501053A
731766,Valid,Women's Fashion,WOFALK5A26416936A54
731767,Valid,Women's Fashion,WOFDEA59F1ED66017E1
731768,Valid,Superstore,CLO59F6F89956882
731769,Net,Beauty & Grooming,BAGNIC59EF2AAF9C943
731770,Net,Beauty & Grooming,BAGLAG5A0AFB0722018
731771,Net,Beauty & Grooming,BAGLAG5A0AFA944F742
731772,Net,Beauty & Grooming,BAGELM5A094F3D07AD6
731773,Valid,School & Education,SADPAR59AC5B20B7243
731774,Gross,Kids & Baby,KABSHO59F837BE9B3BF
731775,Gross,Kids & Baby,KABSHO59F837E6ED6AF
731776,Valid,Entertainment,ENTSPE59AE84C54F6BA
731777,Valid,Entertainment,ENTSPE59ADFAE078506
731778,Gross,Superstore,CLO59F6F89956882
731779,Gross,Superstore,TUX5A546B8199B7B
731780,Gross,Superstore,AHM59C0C5922FB75
731781,Gross,Superstore,AHM59C0C771E3CC6
731782,Gross,Superstore,AHM59C0C75E52170
731783,Gross,Superstore,KNO59D64DA8E0125
731784,Gross,Superstore,JAZ59F31AAA92F11
731785,Gross,Kids & Baby,KABDYN5A0029C93FD28
731786,Gross,Kids & Baby,KABSHO59F837BE9B3BF
731787,Net,Superstore,TUX5A546B8199B7B
731788,Net,Superstore,AHM59C0C5922FB75
731789,Net,Superstore,KNO59D64DA8E0125
731790,Net,Superstore,JAZ59F31AAA92F11
731791,Gross,Women's Fashion,WOFLAL59E89824F361A
731792,Net,Women's Fashion,WOFDEA59F1EE99BEDBC-M
731794,Net,Computing,COMA4-59BA3170CBE8F
731795,Net,Beauty & Grooming,BAGLAZ5A54966355AFD
731796,Gross,Kids & Baby,KABSHO59F837BE9B3BF
731797,Gross,Kids & Baby,KABRUB59ACAE1948102
731798,Gross,Kids & Baby,KABPLA5A3A06CAC3D38
731799,Net,Kids & Baby,KABRUB59ACAE1948102
731800,Net,Kids & Baby,KABPLA5A3A06CAC3D38
731801,Net,Kids & Baby,KABSHO59F837E6ED6AF
