"Location_id","Place Name","City","County","State","Region","Zip"
21365,West Mystic,West Mystic,New London,CT,Northeast,6388
21366,Bakersfield,Bakersfield,Kern,CA,West,93380
21367,South Barre,South Barre,Washington,VT,Northeast,5670
21368,Yale,Yale,Payne,OK,South,74085
21369,Atlanta,Atlanta,Atlanta,GA,South,30383
21370,Belfast,Belfast,Marshall,TN,South,37019
21371,Carlisle,Carlisle,Nicholas,KY,South,40311
21372,Magnolia,Magnolia,Stark,OH,Midwest,44643
21373,Lisbon Center,Lisbon Center,Lisbon Center,ME,Northeast,4251
21374,Tilly,Tilly,Pope,AR,South,72679
21375,Pound Ridge,Pound Ridge,Westchester,NY,Northeast,10576
21376,Poestenkill,Poestenkill,Rensselaer,NY,Northeast,12140
21377,Elaine,Elaine,Phillips,AR,South,72333
21378,Boca Raton,Boca Raton,Palm Beach,FL,South,33496
21379,Petoskey,Petoskey,Emmet,MI,Midwest,49770
21380,Salinas,Salinas,Monterey,CA,West,93908
21381,Mooreton,Mooreton,Richland,ND,Midwest,58061
21382,Snow Lake,Snow Lake,Desha,AR,South,72379
21383,Walnut,Walnut,Los Angeles,CA,West,91795
21384,Sheffield,Sheffield,Pecos,TX,South,79781
21385,Farmland,Farmland,Randolph,IN,Midwest,47340
21386,Beaverton,Beaverton,Gladwin,MI,Midwest,48612
21387,Dubois,Dubois,Dubois,IN,Midwest,47527
21388,Fredericksburg,Fredericksburg,Stafford,VA,South,22406
21389,North Port,North Port,Sarasota,FL,South,34289
21390,Vancouver,Vancouver,Clark,WA,West,98660
21391,Fresno,Fresno,Fresno,CA,West,93720
21392,Prospect Harbor,Prospect Harbor,Hancock,ME,Northeast,4669
21393,Creighton,Creighton,Pennington,SD,Midwest,57729
21394,Manokin,Manokin,Somerset,MD,South,21836
21395,Edon,Edon,Williams,OH,Midwest,43518
21396,West Palm Beach,West Palm Beach,Palm Beach,FL,South,33416
21397,Wallis,Wallis,Austin,TX,South,77485
21398,Waterford,Waterford,Oakland,MI,Midwest,48328
21399,Copalis Crossing,Copalis Crossing,Grays Harbor,WA,West,98536
21400,Washington,Washington,District of Columbia,DC,South,20082
21401,Francestown,Francestown,Hillsborough,NH,Northeast,3043
21402,West Haverstraw,West Haverstraw,Rockland,NY,Northeast,10993
21403,Struthers,Struthers,Mahoning,OH,Midwest,44471
21404,Huntsville,Huntsville,Madison,AL,South,35895
21405,Brownville,Brownville,Nemaha,NE,Midwest,68321
21406,Glendale,Glendale,Los Angeles,CA,West,91207
21407,Cincinnati,Cincinnati,Hamilton,OH,Midwest,45240
21408,Penn,Penn,Ramsey,ND,Midwest,58362
21409,Fort Lauderdale,Fort Lauderdale,Broward,FL,South,33321
21410,Oakland,Oakland,Oakland,CA,West,94616
21411,Bagley,Bagley,Clearwater,MN,Midwest,56621
21412,Puckett,Puckett,Rankin,MS,South,39151
21413,Loman,Loman,Koochiching,MN,Midwest,56654
21414,Buffalo,Buffalo,Cass,ND,Midwest,58011
21415,Huntington,Huntington,Cabell,WV,South,25710
21416,Dupo,Dupo,St. Clair,IL,Midwest,62239
21417,Morgan Mill,Morgan Mill,Erath,TX,South,76465
21418,Opelika,Opelika,Lee,AL,South,36803
21419,Sarton,Sarton,Sarton,WV,South,24973
21420,Fairland,Fairland,Ottawa,OK,South,74343
21421,Oxford,Oxford,Lafayette,MS,South,38655
21422,Fort Worth,Fort Worth,Tarrant,TX,South,76133
21423,Kerman,Kerman,Fresno,CA,West,93630
21424,Loraine,Loraine,Mitchell,TX,South,79532
21425,Morongo Valley,Morongo Valley,San Bernardino,CA,West,92256
21426,Martin,Martin,Allegan,MI,Midwest,49070
21427,Williamsville,Williamsville,Bath,VA,South,24487
21428,Lakeland,Lakeland,Polk,FL,South,33810
21429,Cumberland,Cumberland,Cass,IA,Midwest,50843
21430,Braxton,Braxton,Simpson,MS,South,39044
21431,Alturas,Alturas,Modoc,CA,West,96101
21432,Bicknell,Bicknell,Knox,IN,Midwest,47512
21433,Tuppers Plains,Tuppers Plains,Meigs,OH,Midwest,45783
21434,Waterbury,Waterbury,Dixon,NE,Midwest,68785
21435,Garrett,Garrett,Albany,WY,West,82058
21436,Highgate Springs,Highgate Springs,Franklin,VT,Northeast,5460
21437,Elberta,Elberta,Baldwin,AL,South,36530
21438,Lockhart,Lockhart,Union,SC,South,29364
21439,Maiden,Maiden,Catawba,NC,South,28650
21440,Glen Allen,Glen Allen,Henrico,VA,South,23058
21441,Hansville,Hansville,Kitsap,WA,West,98340
21442,Cook,Cook,St. Louis,MN,Midwest,55723
21443,Coleman,Coleman,Midland,MI,Midwest,48618
21444,Harrisonburg,Harrisonburg,Harrisonburg (city),VA,South,22807
21445,Overgaard,Overgaard,Navajo,AZ,West,85933
21446,Lexington,Lexington,Lexington,SC,South,29072
21447,Charlotte,Charlotte,Mecklenburg,NC,South,28247
21448,The Lakes,The Lakes,Clark,NV,West,89163
21449,San Francisco,San Francisco,San Francisco,CA,West,94138
21450,Jeffersonville,Jeffersonville,Clark,IN,Midwest,47132
21451,Jemez Springs,Jemez Springs,Sandoval,NM,West,87025
21452,Point Reyes Station,Point Reyes Station,Marin,CA,West,94956
21453,Modesto,Modesto,Stanislaus,CA,West,95353
21454,Amarillo,Amarillo,Potter,TX,South,79107
21455,Crapo,Crapo,Dorchester,MD,South,21626
21456,Paterson,Paterson,Passaic,NJ,Northeast,7503
21457,Fort Collins,Fort Collins,Larimer,CO,West,80521
21458,Birch Run,Birch Run,Saginaw,MI,Midwest,48415
21459,Austin,Austin,Travis,TX,South,78715
21460,Lubbock,Lubbock,Lubbock,TX,South,79452
21461,Seattle,Seattle,King,WA,West,98111
21462,Turkey City,Turkey City,Clarion,PA,Northeast,16058
21463,Rains,Rains,Marion,SC,South,29589
21464,Tutor Key,Tutor Key,Johnson,KY,South,41263
21465,Binghamton,Binghamton,Broome,NY,Northeast,13903
21466,Gower,Gower,Clinton,MO,Midwest,64454
21467,Pottstown,Pottstown,Chester,PA,Northeast,19465
21468,Ragland,Ragland,St. Clair,AL,South,35131
21469,Hutchinson,Hutchinson,Westmoreland,PA,Northeast,15640
21470,Martinsville,Martinsville,Harrison,MO,Midwest,64467
21471,Myrtle,Myrtle,Myrtle,MN,Midwest,56070
21472,Anniston,Anniston,Mississippi,MO,Midwest,63820
21473,Savannah,Savannah,Chatham,GA,South,31412
21474,Rumford Point,Rumford Point,Rumford Point,ME,Northeast,4279
21475,Oneco,Oneco,Windham,CT,Northeast,6373
21476,New Bloomfield,New Bloomfield,Callaway,MO,Midwest,65063
21477,Wrightwood,Wrightwood,San Bernardino,CA,West,92397
21478,Bowdon Junction,Bowdon Junction,Carroll,GA,South,30109
21479,Kidder,Kidder,Caldwell,MO,Midwest,64649
21480,Addison,Addison,Washington,ME,Northeast,4606
21481,White Pine,White Pine,Ontonagon,MI,Midwest,49971
21482,Smoketown,Smoketown,Lancaster,PA,Northeast,17576
21483,San Francisco,San Francisco,San Francisco,CA,West,94108
21484,Avondale Estates,Avondale Estates,DeKalb,GA,South,30002
21485,Salt Lake City,Salt Lake City,Salt Lake,UT,West,84130
21486,Pomona,Pomona,Howell,MO,Midwest,65789
21487,Beaufort,Beaufort,Beaufort,SC,South,29905
21488,Guilderland Center,Guilderland Center,Albany,NY,Northeast,12085
21489,Coin,Coin,Page,IA,Midwest,51636
21490,Houston,Houston,Harris,TX,South,77079
21491,Greensboro,Greensboro,Guilford,NC,South,27455
21492,Abiquiu,Abiquiu,Rio Arriba,NM,West,87510
21493,Duke Center,Duke Center,McKean,PA,Northeast,16729
21494,Honolulu,Honolulu,Honolulu,HI,West,96808
21495,Buffalo,Buffalo,Erie,NY,Northeast,14201
21496,Staten Island,Staten Island,Richmond,NY,Northeast,10311
21497,Hensley,Hensley,Pulaski,AR,South,72065
21498,Neshkoro,Neshkoro,Marquette,WI,Midwest,54960
21499,Dewitt,Dewitt,Clinton,MI,Midwest,48820
21500,Wedron,Wedron,La Salle,IL,Midwest,60557
21501,Burnett,Burnett,Dodge,WI,Midwest,53922
21502,Union Hill,Union Hill,Wayne,NY,Northeast,14563
21503,Whitehall,Whitehall,Jefferson,MT,West,59759
21504,East Hampton,East Hampton,Suffolk,NY,Northeast,11937
21505,El Paso,El Paso,El Paso,TX,South,88590
21506,Claymont,Claymont,New Castle,DE,South,19703
21507,Shelby,Shelby,Richland,OH,Midwest,44875
21508,Orland Park,Orland Park,Cook,IL,Midwest,60467
21509,Waucoma,Waucoma,Fayette,IA,Midwest,52171
21510,Little Rock,Little Rock,Pulaski,AR,South,72216
21511,Salem,Salem,Livingston,KY,South,42078
21512,Slade,Slade,Powell,KY,South,40376
21513,Princeton,Princeton,Scott,IA,Midwest,52768
21514,Harlingen,Harlingen,Cameron,TX,South,78553
21515,Jersey,Jersey,Walton,GA,South,30018
21516,Providence,Providence,Providence,RI,Northeast,2908
21517,Orrin,Orrin,Pierce,ND,Midwest,58359
21518,Trinidad,Trinidad,Henderson,TX,South,75163
21519,Washington,Washington,District of Columbia,DC,South,20009
21520,Miami,Miami,Miami-Dade,FL,South,33280
21521,Virginia Beach,Virginia Beach,Virginia Beach (city),VA,South,23460
21522,Dateland,Dateland,Yuma,AZ,West,85333
21523,Fort Lauderdale,Fort Lauderdale,Broward,FL,South,33394
21524,Jasper,Jasper,Jasper,MO,Midwest,64755
21525,Lebanon,Lebanon,Warren,OH,Midwest,45036
21526,Pittsburgh,Pittsburgh,Allegheny,PA,Northeast,15210
21527,Sloatsburg,Sloatsburg,Rockland,NY,Northeast,10974
21528,Woodland Hills,Woodland Hills,Los Angeles,CA,West,91364
21529,Elizabeth,Elizabeth,Union,NJ,Northeast,7201
21530,Aaronsburg,Aaronsburg,Centre,PA,Northeast,16820
21531,Sandusky,Sandusky,Cattaraugus,NY,Northeast,14133
21532,Three Bridges,Three Bridges,Hunterdon,NJ,Northeast,8887
21533,Colorado Springs,Colorado Springs,El Paso,CO,West,80933
21534,Orlando,Orlando,Orange,FL,South,32856
21535,Portland,Portland,Ashley,AR,South,71663
21536,Onemo,Onemo,Mathews,VA,South,23130
21537,Neenah,Neenah,Winnebago,WI,Midwest,54956
21538,Cashmere,Cashmere,Chelan,WA,West,98815
21539,Laurie,Laurie,Morgan,MO,Midwest,65038
21540,Orem,Orem,Utah,UT,West,84059
21541,El Verano,El Verano,Sonoma,CA,West,95433
21542,Delaplane,Delaplane,Fauquier,VA,South,20144
21543,Cleveland,Cleveland,Cuyahoga,OH,Midwest,44194
21544,Ridgefield,Ridgefield,Clark,WA,West,98642
21545,Wells,Wells,Hamilton,NY,Northeast,12190
21546,Oshkosh,Oshkosh,Winnebago,WI,Midwest,54903
21547,Adams,Adams,Umatilla,OR,West,97810
21548,East Bend,East Bend,Yadkin,NC,South,27018
21549,Keauhou,Keauhou,Hawaii,HI,West,96739
21550,Norman Park,Norman Park,Colquitt,GA,South,31771
21551,Parade,Parade,Dewey,SD,Midwest,57647
21552,Southside,Southside,Mason,WV,South,25187
21553,Glasgow,Glasgow,Cambria,PA,Northeast,16644
21554,Clemmons,Clemmons,Forsyth,NC,South,27012
21555,Bronx,Bronx,Bronx,NY,Northeast,10466
21556,Herman,Herman,Butler,PA,Northeast,16039
21557,Bullhead City,Bullhead City,Mohave,AZ,West,86442
21558,Fairdealing,Fairdealing,Ripley,MO,Midwest,63939
21559,Bridport,Bridport,Addison,VT,Northeast,5734
21560,Castanea,Castanea,Clinton,PA,Northeast,17726
21561,Redwood Falls,Redwood Falls,Redwood,MN,Midwest,56283
21562,Plainview,Plainview,Yell,AR,South,72857
21563,Elsie,Elsie,Perkins,NE,Midwest,69134
21564,Albuquerque,Albuquerque,Bernalillo,NM,West,87185
21565,Buckland,Buckland,Northwest Arctic,AK,West,99727
21566,Moncure,Moncure,Chatham,NC,South,27559
21567,Bainbridge,Bainbridge,Lancaster,PA,Northeast,17502
21568,Tucson,Tucson,Pima,AZ,West,85734
21569,Dunkirk,Dunkirk,Chautauqua,NY,Northeast,14048
21570,San Francisco,San Francisco,San Francisco,CA,West,94177
21571,Modena,Modena,Iron,UT,West,84753
21572,Gotham,Gotham,Richland,WI,Midwest,53540
21573,Rootstown,Rootstown,Portage,OH,Midwest,44272
21574,Peapack,Peapack,Somerset,NJ,Northeast,7977
21575,Seattle,Seattle,King,WA,West,98125
21576,Union,Union,Union,NJ,Northeast,7083
21577,Ridgeview,Ridgeview,Dewey,SD,Midwest,57652
21578,Marietta,Marietta,Lac qui Parle,MN,Midwest,56257
21579,Portland,Portland,Multnomah,OR,West,97286
21580,Orlando,Orlando,Orange,FL,South,32805
21581,Almira,Almira,Lincoln,WA,West,99103
21582,Montrose,Montrose,Baldwin,AL,South,36559
21583,Kannapolis,Kannapolis,Cabarrus,NC,South,28083
21584,McKee,McKee,McKee,KY,South,40494
21585,Danville,Danville,Montour,PA,Northeast,17822
21586,Gridley,Gridley,Coffey,KS,Midwest,66852
21587,Kingsbury,Kingsbury,LaPorte,IN,Midwest,46345
21588,Minneapolis,Minneapolis,Anoka,MN,Midwest,55421
21589,Waneta,Waneta,Jackson,KY,South,40488
21590,Olden,Olden,Eastland,TX,South,76466
21591,Lake Mc Donald,Lake Mc Donald,Flathead,MT,West,59921
21592,Woodbourne,Woodbourne,Sullivan,NY,Northeast,12788
21593,Sealy,Sealy,Austin,TX,South,77474
21594,Ocala,Ocala,Marion,FL,South,34479
21595,Washington,Washington,Washington,DC,South,20023
21596,Garryowen,Garryowen,Big Horn,MT,West,59031
21597,Clearfield,Clearfield,Davis,UT,West,84016
21598,Palm Bay,Palm Bay,Brevard,FL,South,32906
21599,Hopkinton,Hopkinton,Delaware,IA,Midwest,52237
21600,North Judson,North Judson,Starke,IN,Midwest,46366
21601,Mifflinville,Mifflinville,Columbia,PA,Northeast,18631
21602,Dorsey,Dorsey,Madison,IL,Midwest,62021
21603,Fertile,Fertile,Worth,IA,Midwest,50434
21604,Lucasville,Lucasville,Scioto,OH,Midwest,45648
21605,Brookfield,Brookfield,Waukesha,WI,Midwest,53008
21606,Nekoma,Nekoma,Rush,KS,Midwest,67559
21607,Jamesville,Jamesville,Martin,NC,South,27846
21608,Parker,Parker,Armstrong,PA,Northeast,16049
21609,Wind Ridge,Wind Ridge,Greene,PA,Northeast,15380
21610,Lubbock,Lubbock,Lubbock,TX,South,79414
21611,Bridgeport,Bridgeport,Saginaw,MI,Midwest,48722
21612,Kincaid,Kincaid,Anderson,KS,Midwest,66039
21613,Bainbridge,Bainbridge,Putnam,IN,Midwest,46105
21614,West Simsbury,West Simsbury,Hartford,CT,Northeast,6092
21615,Orangeville,Orangeville,Stephenson,IL,Midwest,61060
21616,Marcy,Marcy,Oneida,NY,Northeast,13403
21617,Cincinnati,Cincinnati,Hamilton,OH,Midwest,45231
21618,Elsah,Elsah,Jersey,IL,Midwest,62028
21619,Strathmere,Strathmere,Cape May,NJ,Northeast,8248
21620,Washington,Washington,District of Columbia,DC,South,20069
21621,Redondo,Redondo,King,WA,West,98054
21622,Dayton,Dayton,Liberty,TX,South,77535
21623,Spanishburg,Spanishburg,Mercer,WV,South,25922
21624,Shalimar,Shalimar,Okaloosa,FL,South,32579
21625,Chinese Camp,Chinese Camp,Tuolumne,CA,West,95309
21626,Battle Creek,Battle Creek,Battle Creek,MI,Midwest,49037
21627,Burbank,Burbank,Los Angeles,CA,West,91522
21628,Melrose,Melrose,Hartford,CT,Northeast,6049
21629,Shreveport,Shreveport,Caddo,LA,South,71151
21630,Perryville,Perryville,Boyle,KY,South,40468
21631,Husser,Husser,Tangipahoa,LA,South,70442
21632,Bat Cave,Bat Cave,Henderson,NC,South,28710
21633,Northfield,Northfield,Rice,MN,Midwest,55057
21634,O Brien,O Brien,Josephine,OR,West,97534
21635,Manville,Manville,Somerset,NJ,Northeast,8835
21636,Mill Creek,Mill Creek,Johnston,OK,South,74856
21637,Boca Raton,Boca Raton,Palm Beach,FL,South,33487
21638,Lynbrook,Lynbrook,Nassau,NY,Northeast,11564
21639,Wickhaven,Wickhaven,Fayette,PA,Northeast,15492
21640,Valley Forge,Valley Forge,Chester,PA,Northeast,19496
21641,Mansfield,Mansfield,Bristol,MA,Northeast,2048
21642,Cokercreek,Cokercreek,Monroe,TN,South,37314
21643,Milledgeville,Milledgeville,Carroll,IL,Midwest,61051
21644,Fremont,Fremont,Newaygo,MI,Midwest,49413
21645,Dearborn,Dearborn,Wayne,MI,Midwest,48120
21646,Maysville,Maysville,Banks,GA,South,30558
21647,Bronx,Bronx,Bronx,NY,Northeast,10463
21648,Pittsburgh,Pittsburgh,Allegheny,PA,Northeast,15226
21649,Tucson,Tucson,Pima,AZ,West,85719
21650,Ackley,Ackley,Hardin,IA,Midwest,50601
21651,Ireton,Ireton,Sioux,IA,Midwest,51027
21652,Carlock,Carlock,McLean,IL,Midwest,61725
21653,Charlotte,Charlotte,Mecklenburg,NC,South,28221
21654,Clearlake,Clearlake,Skagit,WA,West,98235
21655,Lake Havasu City,Lake Havasu City,Mohave,AZ,West,86405
21656,Genoa,Genoa,Lincoln,CO,West,80818
21657,Warsaw,Warsaw,Duplin,NC,South,28398
21658,New York City,New York City,New York,NY,Northeast,10082
21659,Park City,Park City,Barren,KY,South,42160
21660,Linn Grove,Linn Grove,Buena Vista,IA,Midwest,51033
21661,Huntsville,Huntsville,Madison,AL,South,35816
21662,Waterbury,Waterbury,New Haven,CT,Northeast,6701
21663,Slidell,Slidell,St. Tammany,LA,South,70459
21664,Springfield,Springfield,Greene,MO,Midwest,65810
21665,Wilkes Barre,Wilkes Barre,Luzerne,PA,Northeast,18761
21666,Rockvale,Rockvale,Fremont,CO,West,81244
21667,Mobile,Mobile,Mobile,AL,South,36675
21668,Williston,Williston,Williams,ND,Midwest,58802
21669,Norristown,Norristown,Chester,PA,Northeast,19488
21670,Osborn,Osborn,DeKalb,MO,Midwest,64474
21671,Bedford,Bedford,Westchester,NY,Northeast,10506
21672,Roseland,Roseland,Indian River,FL,South,32957
21673,Nazareth,Nazareth,Kalamazoo,MI,Midwest,49074
21674,Colorado Springs,Colorado Springs,El Paso,CO,West,80916
21675,Effort,Effort,Monroe,PA,Northeast,18330
21676,Daytona Beach,Daytona Beach,Volusia,FL,South,32198
21677,Billings,Billings,Yellowstone,MT,West,59114
21678,Leander,Leander,Williamson,TX,South,78641
21679,Florence,Florence,Florence,WI,Midwest,54121
21680,Conroe,Conroe,Montgomery,TX,South,77304
21681,Randlett,Randlett,Uintah,UT,West,84063
21682,Cedar Rapids,Cedar Rapids,Linn,IA,Midwest,52405
21683,Mainesburg,Mainesburg,Tioga,PA,Northeast,16932
21684,Amarillo,Amarillo,Potter,TX,South,79124
21685,Angier,Angier,Harnett,NC,South,27501
21686,Moretown,Moretown,Washington,VT,Northeast,5660
21687,Higganum,Higganum,Middlesex,CT,Northeast,6441
21688,New York City,New York City,New York,NY,Northeast,10015
21689,Lake Bronson,Lake Bronson,Kittson,MN,Midwest,56734
21690,San Francisco,San Francisco,San Francisco,CA,West,94125
21691,Wicomico Church,Wicomico Church,Northumberland,VA,South,22579
21692,Kenyon,Kenyon,Goodhue,MN,Midwest,55946
21693,New Kingston,New Kingston,Delaware,NY,Northeast,12459
21694,Barstow,Barstow,San Bernardino,CA,West,92312
21695,Franklin,Franklin,Robertson,TX,South,77856
21696,Charlotte,Charlotte,Mecklenburg,NC,South,28224
21697,Ralph,Ralph,Harding,SD,Midwest,57650
21698,Aurora,Aurora,Adams,CO,West,80042
21699,Nikolai,Nikolai,Yukon-Koyukuk (CA),AK,West,99691
21700,Bybee,Bybee,Cocke,TN,South,37713
21701,Ogallala,Ogallala,Keith,NE,Midwest,69153
21702,Salt Lake City,Salt Lake City,Salt Lake,UT,West,84115
21703,Ruffin,Ruffin,Colleton,SC,South,29475
21704,Westboro,Westboro,Atchison,MO,Midwest,64498
21705,Folly Beach,Folly Beach,Charleston,SC,South,29439
21706,Goldsboro,Goldsboro,Wayne,NC,South,27530
21707,Greensboro,Greensboro,Guilford,NC,South,27406
21708,Mount Vernon,Mount Vernon,Westchester,NY,Northeast,10551
21709,Grand Rapids,Grand Rapids,Kent,MI,Midwest,49546
21710,San Diego,San Diego,San Diego,CA,West,92171
21711,Cheyney,Cheyney,Delaware,PA,Northeast,19319
21712,Toronto,Toronto,Toronto,IA,Midwest,52343
21713,Midland,Midland,Midland,TX,South,79706
21714,Lufkin,Lufkin,Angelina,TX,South,75915
21715,Fields Landing,Fields Landing,Humboldt,CA,West,95537
21716,Keysville,Keysville,Charlotte,VA,South,23947
21717,Branchville,Branchville,Sussex,NJ,Northeast,7826
21718,Shelton,Shelton,Mason,WA,West,98584
21719,Granite City,Granite City,Madison,IL,Midwest,62040
21720,Saint Paul,Saint Paul,Ramsey,MN,Midwest,55109
21721,Misenheimer,Misenheimer,Stanly,NC,South,28109
21722,Warren,Warren,Warren,PA,Northeast,16367
21723,Roosevelt,Roosevelt,Kiowa,OK,South,73564
21724,Blue Ball,Blue Ball,Lancaster,PA,Northeast,17506
21725,Bretz,Bretz,Preston,WV,South,26524
21726,Rancho Santa Fe,Rancho Santa Fe,San Diego,CA,West,92067
21727,Hachita,Hachita,Grant,NM,West,88040
21728,Claytonville,Claytonville,Iroquois,IL,Midwest,60926
21729,Kyle,Kyle,Hays,TX,South,78640
21730,Tuckahoe,Tuckahoe,Cape May,NJ,Northeast,8250
21731,Kingston,Kingston,Piute,UT,West,84743
21732,Altoona,Altoona,Blair,PA,Northeast,16601
21733,Fort Smith,Fort Smith,Sebastian,AR,South,72919
21734,Fairfield,Fairfield,Somerset,ME,Northeast,4937
21735,Elgin,Elgin,Kane,IL,Midwest,60121
21736,Maple Plain,Maple Plain,Hennepin,MN,Midwest,55570
21737,Klamath Falls,Klamath Falls,Klamath,OR,West,97602
21738,Aurora,Aurora,Arapahoe,CO,West,80041
21739,Cooperstown,Cooperstown,Griggs,ND,Midwest,58425
21740,High Springs,High Springs,Alachua,FL,South,32655
21741,Hubbell,Hubbell,Houghton,MI,Midwest,49934
21742,Galveston,Galveston,Galveston,TX,South,77550
21743,Juliustown,Juliustown,Burlington,NJ,Northeast,8042
21744,Iona,Iona,Murray,MN,Midwest,56141
21745,Clawson,Clawson,Oakland,MI,Midwest,48017
21746,Guadalupita,Guadalupita,Mora,NM,West,87722
21747,Cartwright,Cartwright,McKenzie,ND,Midwest,58838
21748,Mingoville,Mingoville,Centre,PA,Northeast,16856
21749,Chincoteague Island,Chincoteague Island,Accomack,VA,South,23336
21750,East Berlin,East Berlin,Hartford,CT,Northeast,6023
21751,Kill Devil Hills,Kill Devil Hills,Dare,NC,South,27948
21752,Washington,Washington,District of Columbia,DC,South,20030
21753,Alleghany,Alleghany,Sierra,CA,West,95910
21754,San Jose,San Jose,Santa Clara,CA,West,95190
21755,Seattle,Seattle,Seattle,WA,West,98127
21756,Victoria,Victoria,Victoria,TX,South,77905
21757,Cimarron,Cimarron,Gray,KS,Midwest,67835
21758,Little Rock,Little Rock,Pulaski,AR,South,72207
21759,Dungannon,Dungannon,Scott,VA,South,24245
21760,Tyrone,Tyrone,Fayette,GA,South,30290
21761,Petersburg,Petersburg,Nelson,ND,Midwest,58272
21762,Eagle,Eagle,Eagle,CO,West,81631
21763,Oak Hill,Oak Hill,Wilcox,AL,South,36766
21764,Tarkio,Tarkio,Atchison,MO,Midwest,64491
21765,Ridgeway,Ridgeway,Winneshiek,IA,Midwest,52165
21766,New Berlin,New Berlin,Union,PA,Northeast,17855
